codpostal,coordx,coordy,direccion,fax,idcentrorc,latitud,localidad,longitud,mail,naturaleza,nombre_cen,objectid,refpar,shape,srs,telefono,tipo_centr,web,xcen,ycen
50011,663081,4619794,"Ctra. Logroño, Km. 7,8",0,50009646,41.71322908,Zaragoza,-1.03965931,colegioelcarino-zaragoza@hotmail.com,Privado,María Soriano,7474, ,0101000020E6640000E8F21FB2523C2441B6847C7C849F5141,25830,976 33 89 76,Centro Privado de Educación  Especial, ,663081.35,4619793.95
50001,676820,4613331,"Cl. San Jorge, 24",0,50009804,41.65211887,Zaragoza,-0.87652590, ,Privado,J.R. Santa María,7475, ,0101000020E6640000E0718AEEA8A7244130992AB034995141,25830,976 29 57 20,Centro Privado de Música o Danza, ,676820.47,4613330.75
50007,675696,4610763,"Cami.  De Cuarte, 71",0,50017308,41.62925127,Zaragoza,-0.89077136, ,Privado,LA VIRGEN NIÑA,7476, ,0101000020E6640000100BB5A6E09E24414A0C02A7B2965141,25830,976 37 92 96,Centro Privado de Educación Infantil, ,675696.33,4610762.61
50016,680913,4615035,"Avda. Santa Isabel, 166",0,50017333,41.66653638,Zaragoza,-0.82689582, ,Privado,SOLETES,7477, ,0101000020E6640000B047E1FAA1C72441CA32C4A5DE9A5141,25830,976 57 09 58,Centro Privado de Educación Infantil, ,680912.99,4615034.59
50018,676255,4614369,C/ María Zambrano nº 3,0,50017369,41.66158714,Zaragoza,-0.88301098,ceeangelriviere@gmail.com,Público,CPE Angel Riviere,7478, ,0101000020E664000070CE88323DA32441C68F312F389A5141,25830,976 49 39 03,Colegio Público de Educación Especial,http://ceehvzar.educa.aragon.es,676254.60,4614368.74
50018,676374,4614741,"Cl. Padre Marcellán, S/N",0,1791,41.66491211,Zaragoza,-0.88146690, ,Público,Centro Comisión Zaragoza,7479, ,0101000020E6640000D8F97E2A2CA424415CB1BF44959A5141,25830, ,Colegio Público, ,676374.08,4614741.07
50018,676374,4614741,"Cl. Padre Marcellán, S/N",0,1798,41.66491211,Zaragoza,-0.88146690, ,Público,Centro Comisión SP Zaragoza,7480, ,0101000020E6640000D8F97E2A2CA424415CB1BF44959A5141,25830, ,Colegio Público, ,676374.08,4614741.07
50011,669108,4616084,"Pza. Mayor, s/n. (Venta del Olivar)",0,50700239,41.67857965,Zaragoza,-0.96830725,criezzaragoza@educa.aragon.es,Público,CRIE DE ZARAGOZA,7481, ,0101000020E6640000903A016D686B24412E211F1CE59B5141,25830,976 34 11 33,Colegio Público,http://criezara.educa.aragon.es,669108.21,4616084.44
50018,676217,4615806,CL. POETA LUÍS CERNUDA,0,50017539,41.67453289,Zaragoza,-0.88303991, ,Público,LOS VIENTOS,7482, ,0101000020E66400000088F4BBF1A22441B88D06849F9B5141,25830,976 51 57 50,Escuela de Educación Infantil, ,676216.87,4615806.06
50002,677561,4613191,"CL. ANDADOR REINA ESTER/ALBERTO ALBERICIO CONCHÁN, LOCAL Nº 4",0,50017497,41.65070070,Zaragoza,-0.86768495, ,Privado,EL OSO DEL PARQUE,7483, ,0101000020E6640000809ECD2A71AD24410E9C33DE11995141,25830,976 20 49 73,Centro Privado de Educación Infantil, ,677560.58,4613191.47
50012,672232,4610528,"C/ Tomás de Lezaún, 15",976756925,50017710,41.62789901,Zaragoza,-0.93239667,cpmontecanal@educa.aragon.es,Público,Montecanal,7484, ,0101000020E664000050840DCFD083244146B6F31D78965141,25830,976 75 69 25,Colegio Público,http://colegiomontecanal.es,672232.40,4610528.47
50018,676978,4617318,Eugenio Lucas nº 14,976506110,50017862,41.68797593,Zaragoza,-0.87345224,cpaarzaragoza@educa.aragon.es,Público,Agustina de Aragón,7485, ,0101000020E6640000A001BC45E4A824413EE8D994199D5141,25830,976 79 94 99,Colegio Público,www.cpaarzar.educa.aragon.es,676978.14,4617318.33
50019,673539,4610113,"C/ Volver a empezar, 7",976933601,50018246,41.62387209,Zaragoza,-0.91683634,cpvaldespartera@educa.aragon.es,Público,Valdespartera,7486, ,0101000020E6640000B8270FEB068E24410000002410965141,25830,976 93 35 99,Colegio Público,http://cpvaldespartera.educa.aragon.es,673539.46,4610112.56
50015,676933,4615430,Camino juslibol s/n,0,50018143,41.67099223,Zaragoza,-0.87455828,cpjuszaragoza@educa.aragon.es,Público,Lucien Briet,7487, ,0101000020E6640000102DB23D89A82441D4BCE394419B5141,25830,976 74 35 16,Colegio Público,http://educativa.catedu.es/50018143/sitio/index.cgi,676932.62,4615430.33
50012,671530,4611275,"C/Luis García Iberni, 4",876241182,50018271,41.63477413,Zaragoza,-0.94060666,cprdczaragoza@educa.aragon.es,Público,Rosales del Canal,7488,1614301XM7111D,0101000020E6640000B059F579547E244168226CDC32975141,25830,876241565,Colegio Público, ,671530.24,4611275.44
50018,676374,4614741,"Cl. Padre Marcellán, S/N",0,2089,41.66491211,Zaragoza,-0.88146690, ,Público,Centro Comisión C.F. Grado Superior Zaragoza,7489, ,0101000020E6640000D8F97E2A2CA424415CB1BF44959A5141,25830, ,Colegio Público, ,676374.08,4614741.07
50011,672122,4613684,"C/Ibón de Astun,5",0,50018261,41.65632516,Zaragoza,-0.93281674,cpmiralbueno@educa.aragon.es,Público,C.P. Miralbueno,7490, ,0101000020E664000040E8D96CF38224410A8A1FF38C995141,25830,876 26 65 99,Colegio Público,http://cpmiralbueno.educa.aragon.es/,672121.71,4613683.80
50015,677153,4616665,"PZA.TAUROMAQUIA, 1",0,50018015,41.68206063,Zaragoza,-0.87154833, ,Privado,KARACOL,7491, ,0101000020E66400007814AEA741AA244178E9265D769C5141,25830, ,Centro Privado de Educación Infantil, ,677152.83,4616665.46
50018,675644,4616730,"CL. POETA LUCIANO GRACIA, S/N (CENTRO ARAGONÉS DEL DEPORTE)",0,50018003,41.68297890,Zaragoza,-0.88964258, ,Privado,ESCUELA ARAGONESA DE ENTRENADORES DE ATLETISMO,7492, ,0101000020E6640000585BB17F789E244138454796869C5141,25830, ,Centro Privado de Enseñanzas Deportivas, ,675644.25,4616730.35
50018,676978,4617318,"AVDA. MAJAS DE GOYA, 12",0,50018131,41.68797593,Zaragoza,-0.87345224, ,Público,JEAN PIAGET,7493, ,0101000020E6640000A001BC45E4A824413EE8D994199D5141,25830, ,Colegio Público de Educación Especial, ,676978.14,4617318.33
50007,676931,4611305,CL GERONA 3,0,50018386,41.63386090,Zaragoza,-0.87579696, ,Privado,EL ARKA DE KUPPLU,7494, ,0101000020E6640000B02E6E4386A824412ACB10433A975141,25830, ,Centro Privado de Educación Infantil, ,676931.13,4611305.05
50007,676858,4610372,"CL. OVIEDO, 181",0,50018222,41.62548179,Zaragoza,-0.87694553, ,Privado,LA PAZ,7495, ,0101000020E6640000607FD9BDF4A72441508D971651965141,25830, ,Escuela Privada de Música y/o Danza, ,676858.37,4610372.35
50012,671107,4611393,"CL. LUDWIG VAN BEETHOVEN, S/L",0,50018076,41.63591897,Zaragoza,-0.94564680, ,Privado,PEQUENINOS MONTES DEL CANAL,7496, ,0101000020E6640000A80A46C5067B2441022B872250975141,25830, ,Centro Privado de Educación Infantil, ,671107.39,4611392.54
50058,680650,4615301,"CL. LA IGLESIA, Nº 46",0,50018350,41.66899079,Zaragoza,-0.82997621, ,Público,BRIOLETAS,7497, ,0101000020E6640000A03C2C5493C5244156302A29219B5141,25830,976588546,Escuela de Educación Infantil, ,680649.66,4615300.64
50011,672276,4613207,CL. ANTONIO LEYVA  Nº 102,0,50018349,41.65200034,Zaragoza,-0.93110618, ,Público,LOS IBONES,7498, ,0101000020E664000008A3925A278424411895D4C115995141,25830,976489160,Escuela de Educación Infantil, ,672275.68,4613207.03
50018,674997,4616012,CL. LUIS LEGAZ LACAMBRA Nº 44,0,50018362,41.67665583,Zaragoza,-0.89762822, ,Público,MARIA URREA,7499, ,0101000020E6640000808CB96B69992441482EFF01D39B5141,25830,976737716,Escuela de Educación Infantil, ,674996.71,4616012.03
50003,675061,4614104,"CL. REINO, S/N",0,50018337,41.65946749,Zaragoza,-0.89741769, ,Público,EL TREN,7500, ,0101000020E664000080C0CAA1E99924414E401301F6995141,25830, ,Escuela de Educación Infantil, ,675060.82,4614104.02
50014,677386,4613980,"AVDA. PUENTE DEL PILAR/CL JESÚS, 41",0,50018398,41.65783925,Zaragoza,-0.86955060, ,Privado,ZAGALINES,7501, ,0101000020E664000098F6063F13AC2441849ECD0ED7995141,25830,976 39 10 61,Centro Privado de Educación Infantil, ,677385.62,4613980.23
0,676534,4617422,C/ La Fragua  s/n,0,50018817,41.68900951,Zaragoza,-0.87876036, ,Público,C.P. Catalina de Aragón,7502, ,0101000020E66400007068910D6BA524417C832F8C339D5141,25830, ,Colegio Público, ,676533.53,4617422.19
50800,683542,4637382,"Cl. Jorge Luna, 15",0,50008587,41.86707327,Zuera,-0.78844123,cpzuera@educa.aragon.es,Público,Odón De Buen,7503, ,0101000020E66400005817B7912BDC2441780B249CB1B05141,25830,976 68 01 14,Colegio Público,http://cpzuera.educa.aragon.es,683541.78,4637382.44
50800,683376,4637230,"Cl. Puilatos, S/N",0,50017114,41.86574227,Zuera,-0.79048018,eoizuera@educa.aragon.es,Público,Extensión De E.O.I. Nº 2,7504, ,0101000020E664000078C729BAE0DA2441EC51B8928BB05141,25830,976 69 04 83,Escuela Oficial de Idiomas (EOI), ,683376.36,4637230.29
50019,672807,4609109,c/ El Tambor de Hojalata s/n,0,50019081,41.61499549,Zaragoza,-0.92591010, ,Público,San Jorge,7505, ,0101000020E66400007858A8754E8824414E40133115955141,25830, ,Colegio de Educación Infantil y Primaria, ,672807.23,4609108.77
50016,681252,4615360,Dieciséis de Julio nº 10 (Santa Isabel),0,50017874,41.66939172,Zaragoza,-0.82272929,cpespartidero@educa.aragon.es,Público,El Espartidero,7506, ,0101000020E664000060FE43BA47CA244192CB7F18309B5141,25830,976 58 20 61,Colegio Público,www.educa.aragob.es/cpespzar,681251.86,4615360.38
50011,672844,4613823,c/ Iñigo Manuel Marín Sancho s/n,0,50019019,41.65742227,Zaragoza,-0.92410993, ,Público,Julio Verne,7507, ,0101000020E664000038CD3B8E97882441304CA6C2AF995141,25830, ,Colegio de Educación Infantil y Primaria, ,672843.78,4613823.04
22232,757053,4618341,"Cl. El Pilar, 61",974468552,22003343,41.67535870,Ontiñena,0.08802246,cpontinena@aragon.es,Público,San Gregorio,7508, ,0101000020E664000030FF211D7A1A2741C4D32B3D199E5141,25830,974 46 85 52,Colegio Público,http://cpontine.educa.aragon.es,757053.06,4618340.96
44003,660236,4468520,"Cl. Ciudad Escolar, S/N",0,44003247,40.35185916,Teruel,-1.11315303,iesfrateruel@educa.aragon.es,Público,Francés De Aranda,7509, ,0101000020E664000060CC5D6B17262441B6A679FFC90B5141,25830,978 60 25 42,Instituto de Educación Secundaria (IES),http://www.educa.aragob.es/iesfrate/,660235.71,4468519.99
22422,770066,4656103,"Avda. De Las  Sierras, 1",0,22005716,42.01062249,Fonz,0.26133179,crafonz@aragon.es,Público,C.R.A. Estadilla-Fonz,7510, ,0101000020E664000058F5B97A24802741A679C7ADF9C25141,25830,974 41 20 31,Colegio Público, ,770066.24,4656102.72
22630,719625,4723002,"Pza. Ayuntamiento, 4",0,22005731,42.62816156,Biescas,-0.32166696,crabiescas@aragon.es,Público,C.R.A. Alto Gállego,7511, ,0101000020E664000000B37B1212F62541E4A59B784E045241,25830,974 48 53 08,Colegio Público,http://crasalle.educa.aragon.es,719625.04,4723001.88
22700,701856,4716918,"Cl. Ferrocarril, 17",0,22005765,42.57828588,Jaca,-0.54031484,iespijaca@educa.aragon.es,Público,Pirineos,7512, ,0101000020E6640000F07C3FB53F6B25410A4625995DFE5141,25830,974 35 58 57,Instituto de Educación Secundaria (IES),http://iespijac.educa.aragon.es,701855.85,4716918.39
22580,787764,4667733,"Cl. San José De Calasanz, 13",0,22005790,42.10890937,Benabarre,0.48039866,crabenabarre@aragon.es,Público,C.R.A. Ribagorza Oriental,7513, ,0101000020E664000020EBE2D6680A28418295433355CE5141,25830,974 54 32 55,Colegio Público,http://craribor.educa.aragon.es,787764.42,4667732.80
22590,778361,4596679,"Cl. Arrabal Del Norte, S/N",0,22005807,41.47341740,Torrente De Cinca,0.33355172,cratorrente@aragob.es,Público,C.R.A. Ribera Del Cinca,7514, ,0101000020E66400003892CB7FF1C027410C71ACCBF1885141,25830,974 46 71 42,Colegio Público,http://www.educa.aragob.es/cracinca,778360.75,4596679.18
22540,783480,4633232,"Cl. Miguel Fleta, 1",0,22005819,41.80028614,Altorricon,0.41206842,craaltorricon@aragon.es,Público,C.R.A. De Altorricón,7515, ,0101000020E66400000893A962F0E8274182954313A4AC5141,25830,974 42 52 02,Colegio Público,http://craalgay.educa.aragon.es,783480.19,4633232.30
22533,764322,4620820,"Cl. Escuelas,  28",0,22005832,41.69527395,Belver De Cinca,0.17631404,crabelver@aragon.es,Público,C.R.A. Albeos,7516, ,0101000020E664000000F775C0435327416A6FF0F584A05141,25830,974 46 81 26,Colegio Público,http://cralbeos.educa.aragon.es,764321.88,4620819.84
22005,714531,4668152,"Cl. Torre Mendoza, 2",0,22004773,42.13612892,Huesca,-0.40415277,ieslmahuesca@educa.aragon.es,Público,Lucas Mallada,7517, ,0101000020E6640000F8A0671345CE254132E6AE0DBECE5141,25830,974 24 48 34,Instituto de Educación Secundaria (IES),http://ieslmahu.educa.aragon.es,714530.54,4668152.21
22214,727482,4636058,"P.º Comenge, 42",0,22005868,41.84375179,Lalueza,-0.26003097,cralalueza@aragon.es,Público,C.R.A. Monegros-Hoya,7518, ,0101000020E664000088F4DB57733326410434119A66AF5141,25830,974 57 51 46,Colegio Público, ,727481.67,4636058.41
22440,789128,4723046,"Avda.  De Luchón, S/N",0,22005881,42.60562628,Benasque,0.52456650,crabenasque@aragon.es,Público,C.R.A. Alta Ribagorza,7519, ,0101000020E6640000D8A3701D0F15284136CD3B7259045241,25830,974 55 11 80,Colegio Público,www.craaltaribagorza.net,789127.56,4723045.78
22520,779540,4602015,"P.º Barrón Gengonyer, 7",0,22005911,41.52098341,Fraga,0.35013054, ,Público,Instituto Musical Comarcal,7520, ,0101000020E664000068D5E7EA28CA2741865AD3A4278E5141,25830,974 47 09 89,Escuela Pública de Música y/o Danza, ,779540.46,4602014.58
22520,778968,4602243,"Avda. De La Constitución,  S/N",0,22006034,41.52323702,Fraga,0.34338947,cpeafraga@educa.aragon.es,Público,Bajo Cinca,7521, ,0101000020E664000098D40968B0C527411EA7E8C0608E5141,25830,974 47 13 92,Centro Público de Educación de Personas Adultas (Presenc,http://cpafraga.educa.aragon.es,778968.20,4602243.01
22270,700271,4656756,"Avda. Rosario, S/N",0,22006083,42.03734926,Almudevar,-0.58043749,iesalmudevar@educa.aragon.es,Público,Sección Del I.E.S. Pirámide,7522, ,0101000020E6640000285305E3DE5E254188855AE39CC35141,25830,974 25 02 66,Instituto de Educación Secundaria (IES),http://iesalmud.educa.aragon.es,700271.44,4656755.55
22260,718359,4646682,"Cl. Escuelas, S/N",0,22006101,41.94190564,Grañen,-0.36587259,iesgranen@educa.aragon.es,Público,Montes Negros,7523, ,0101000020E664000028E4839E2DEC25412653058FC6B95141,25830,974 39 03 03,Instituto de Educación Secundaria (IES),http://iesgrane.educa.aragon.es,718358.81,4646682.23
22440,789128,4723046,"Avda .De Luchón,  S/N",0,22006137,42.60562628,Benasque,0.52456650,cesbenasque@hotmail.com,Concertado,Valle De Benasque,7524, ,0101000020E6640000D8A3701D0F15284136CD3B7259045241,25830,974 55 21 07,Centro Privado de Educación Secundaria, ,789127.56,4723045.78
22520,778968,4602243,"P.º De La Constitución, S/N",0,22010025,41.52323702,Fraga,0.34338947, ,Público,Extensión De La E.O.I.,7525, ,0101000020E664000098D40968B0C527411EA7E8C0608E5141,25830,974 41 58 40,Escuela Oficial de Idiomas (EOI), ,778968.20,4602243.01
22558,787333,4640628,"Cl. Lorenzo Barea, 4",0,22010062,41.86539309,Albelda,0.46194757, ,Público,E.E.I. De Albelda,7526, ,0101000020E6640000D878E9260A072841E8D9AC0EDDB35141,25830,974 42 02 02,Escuela de Educación Infantil, ,787333.08,4640628.23
44540,709023,4555499,Cl. Ronda Gárate S/N,0,44000121,41.12389788,Albalate Del Arzobispo,-0.51006850,cpalbalate@educa.aragon.es,Público,Román García,7527, ,0101000020E664000070AC8BDB3EA32541567DAECABA605141,25830,978 81 22 31,Colegio Público,http://cpalbala.educa.aragon.es,709023.43,4555499.17
44600,741022,4548269,"Cl. Escolapios,  2",0,44000261,41.04998913,Alcañiz,-0.13215416,esvaleroa@planalfa.es,Concertado,San Valero,7528, ,0101000020E6640000F0F44AD93B9D26417493185CAB595141,25830,978 83 11 55,Centro Privado con varias Enseñanzas de Régimen General, ,741021.92,4548269.44
44600,741123,4548434,"Cl. Blasco, 1",0,44000271,41.05143566,Alcañiz,-0.13089261,Enrialberola@Eresmas.Com,Concertado,La Inmaculada,7529, ,0101000020E664000080D0B359059E2641168C4A62D4595141,25830,978 83 10 87,Centro Privado con varias Enseñanzas de Régimen General, ,741122.68,4548433.54
44500,714654,4539068,"Cl. San Isidro Labrador, 2",0,44000465,40.97455878,Andorra,-0.44878296,cpjraandorra@educa.aragon.es,Público,Juan Ramón Alegre,7530, ,0101000020E6640000782D219F3BCF2541F46C56E9AE505141,25830,978 84 21 90,Colegio Público,www.cpjraand.educa.aragon.es,714653.81,4539067.65
50171,687456,4611446,"C\ Cipriano Gonzalez, 10",0,50004004,41.63272154,Puebla De Alfinden (La),-0.74948518,cpalfinden@educa.aragon.es,Público,Emiliano Labarta,7531, ,0101000020E6640000483789E1BFFA2441E86A2B625D975141,25830,976 10 77 67,Colegio Público,www.cpalfind.educa.aragon.es,687455.94,4611445.53
50770,709138,4588900,"Cl. Don Quintín Debón, 1",0,50004031,41.42445140,Quinto,-0.49724555,cpquinto@educa.aragon.es,Público,Fernando El Católico,7532, ,0101000020E6640000A835CD9B23A42541567DAE0659815141,25830,976 17 73 02,Colegio Público,http://cpquinto.educa.aragon.es,709137.80,4588900.10
50780,722121,4578028,"Avda. Escuelas, 1-3",0,50004326,41.32313903,Sastago,-0.34601859,cpsastago@educa.aragon.es,Público,Daniel Federio,7533, ,0101000020E6640000D834EF189109264136AB3EEFBA765141,25830,976 17 81 00,Colegio Público,http://www.educa.aragob.es/csastago,722120.55,4578027.74
50013,677152,4611922,"Avda. Cesáreo Alierta, 72",0,50007078,41.63936429,Zaragoza,-0.87295983,direccionsec@agustingerico.com,Concertado,Agustín Gericó,7534, ,0101000020E6640000482EFFC140AA244194F6067BD4975141,25830,976 41 00 77,Centro Privado con varias Enseñanzas de Régimen General,agustingerico.com,677152.38,4611921.92
50008,676457,4612603,"Cl. Madre Vedruna, 15",0,50007133,41.64564931,Zaragoza,-0.88110646,nscarmenz@planalfa.es,Concertado,Ntra. Sra. Del Carmen,7535, ,0101000020E664000020C9E55FD1A424412CD49AC27E985141,25830,976 22 14 39,Centro Privado con varias Enseñanzas de Régimen General,http:/ www.nscarmenzaragoza.com,676456.69,4612603.04
50003,675577,4613742,"Cl. Santa Inés, 1",0,50007157,41.65609432,Zaragoza,-0.89133073,elcarmenysanjose@hijascaridadpam.org,Concertado,Ntra. Sra.Del Carmen Y San José,7536,5639312XM7153H,0101000020E664000098081B9EF19D244196D409789B995141,25830,976 43 05 05,Centro Privado con varias Enseñanzas de Régimen General, ,675576.81,4613741.88
50009,674611,4612445,"Cl. María Auxiliadora, 57",0,50007236,41.64463464,Zaragoza,-0.90329778,secretaria@saleszar.org,Concertado,Salesiano Ntra. Sra.Del Pilar,7537, ,0101000020E6640000A857CA926696244126C2864B57985141,25830,976 30 68 78,Centro Privado con varias Enseñanzas de Régimen General,www.saleszar.org,674611.29,4612445.18
50011,669807,4615637,"Camino de Pinseque, S/N",0,50007248,41.67440312,Zaragoza,-0.96004584,tpilarz@planalfa.es,Concertado,Teresiano del Pilar,7538,9858203XM6195H,0101000020E6640000D8A370BDDD702441E27A143E759B5141,25830,976 34 80 95,Centro Privado con varias Enseñanzas de Régimen General,teresianodelpilar.com,669796246.00,4615558121.00
50018,676306,4615161,"Cl. Rafael Alberti, 5",0,50007327,41.66870829,Zaragoza,-0.88216297,secretaria@elpilarmaristas.org,Concertado,El Pilar-Maristas,7539, ,0101000020E664000090B96B89A3A32441C64B3749FE9A5141,25830,976 51 96 55,Centro Privado con varias Enseñanzas de Régimen General, ,676305.77,4615161.14
50006,675662,4611512,"P.º Ruiseñores, 28",0,50007352,41.63600440,Zaragoza,-0.89096626,escolapiaspompiliano@colegiosaragon.org,Concertado,Pompiliano,7540, ,0101000020E66400006888637D9B9E24419A2A18016E975141,25830,976 27 64 92,Centro Privado con varias Enseñanzas de Régimen General,www.escolapiaspompiliano.es,675661.74,4611512.02
50014,677535,4613987,"Cami. Del Vado, 7-9",0,50007388,41.65786935,Zaragoza,-0.86775657,sanantonio@planalfa.es    sanantoniodireccion@planalfa.es,Concertado,La Purisíma Y San Antonio,7541, ,0101000020E6640000A0ABADD83DAD2441EA0434D1D8995141,25830,976 20 22 53,Centro Privado con varias Enseñanzas de Régimen General,www.lapurisimasanantoniozaragoza.com,677534.92,4613987.27
50018,676245,4615477,"Cl. Poeta Pablo Neruda, 35",0,50007431,41.67156287,Zaragoza,-0.88279737,Scjesusz@Planalfa.Es,Concertado,Sagrado Corazón de Jesús,7542, ,0101000020E6640000C01726532AA32441F241CF324D9B5141,25830,976 46 62 82,Centro Privado con varias Enseñanzas de Régimen General,Www.Fsbarat.Org,676245.16,4615476.79
